Feature1,Feature2,Feature3,Feature4,Target
28.726,1004.9,30.156,540.33,146.96
27.695,1005.2,29.683,541.35,146.53
26.681,1005.5,23.924,550.01,125.67
26.15,1005.7,25.919,550.14,134.38
25.849,1006,22.591,550.35,120.64
25.612,1006.2,20.522,550.27,112.49
25.461,1006.4,20.383,550.07,112.1
25.307,1006.6,20.581,549.98,112.8
25.091,1006.7,20.656,550.05,112.81
24.854,1006.9,20.647,550.14,112.8
25.179,1007.2,20.667,549.86,112.81
25.966,1007.5,20.808,549.73,112.8
26.761,1007.9,20.849,550.18,112.56
27.689,1008,20.968,550.08,112.83
28.968,1008.1,21.011,550.05,112.84
29.626,1007.9,21.264,549.87,113.69
30.734,1007.7,26.268,550.3,133.4
31.532,1007.3,26.392,550.14,133.83
32,1006.9,26.391,549.9,133.82
32.31,1006.7,26.391,549.71,133.83
31.726,1006.5,22.787,549.76,119.72
30.855,1006.4,21.01,550.13,112.86
29.81,1006.4,21.099,549.97,113.12
28.421,1006.5,26.13,550.43,133.75
27.198,1006.6,26.044,550.29,133.77
26.463,1006.8,20.871,550.14,112.65
25.754,1006.9,20.522,550.11,111.83
24.75,1006.9,20.538,550.12,112.41
23.534,1006.7,20.336,549.85,112.5
22.597,1006.6,20.091,550.16,111.77
22.155,1006.5,19.994,549.98,111.75
21.724,1006.5,19.867,550.17,111.76
21.292,1006.7,19.896,550.16,111.74
21.164,1006.9,19.955,550.08,111.74
22.252,1007,20.096,550.07,111.36
24.445,1007.2,25.226,550.26,130.83
27.191,1007.4,26.292,549.51,133.98
28.4,1007.5,30.706,538.31,148.01
29.096,1007.5,29.657,541.66,146.1
29.6,1007.4,26.289,549.88,133.97
30.004,1007.1,28.553,543.78,140.17
30.24,1006.7,30.489,539.12,148.17
29.806,1006.7,20.712,549.87,111.52
28.948,1006.8,26.269,549.61,134.53
27.826,1007,26.307,549.57,134.77
27.151,1007.6,29.307,542.09,144.48
26.358,1008,25.955,550.04,134.84
25.461,1008,25.765,550.39,133.99
24.901,1007.9,25.978,549.55,134.78
24.156,1007.8,20.361,550.05,112.35
23.313,1008,23.898,550.05,128.29
22.75,1008.1,20.477,549.84,113.77
22.613,1008.1,20.035,549.99,111.76
22.767,1008.3,20.045,549.86,111.76
22.94,1008.4,20.108,550.27,111.75
23.136,1008.6,20.217,550.2,111.72
24.382,1008.7,25.969,550.11,134.85
26.199,1008.9,26.127,549.8,134.77
27.981,1009.1,28.079,544.65,140.18
29.072,1009.2,30.699,538.24,148.27
29.53,1009.4,26.481,549.9,135.03
29.899,1009.4,29.309,542.11,143.14
30.146,1009.4,31.33,536.17,150.08
30.387,1009.4,26.843,547.85,134.94
30.22,1009.4,26.717,549.64,135.64
29.078,1009.4,26.345,549.57,134.79
28.487,1009.4,23.703,549.51,123.99
28.257,1009.6,20.846,550.12,112.79
27.427,1009.9,21.535,549.76,115.73
26.581,1010.4,26.031,549.86,134.75
25.586,1010.8,26.011,550.17,134.98
24.551,1010.9,25.588,550.3,133.94
23.628,1010.9,25.622,550.41,134.59
23.143,1010.8,20.24,549.92,112.22
22.881,1010.8,20.07,549.95,111.76
22.619,1010.8,20.061,549.98,111.75
22.358,1010.9,20.066,549.95,111.76
22.096,1010.9,20.024,550.15,111.74
21.834,1010.9,19.965,550.28,111.66
22.331,1011,20.021,549.93,111.53
23.905,1011.1,25.811,550.21,134.42
25.812,1011.2,26.206,549.97,134.91
27.849,1011.4,27.104,547.58,136.47
28.825,1011.5,31.231,535.89,149.82
29.176,1011.6,31.046,536.59,149.67
29.527,1011.8,30.026,539.91,147.64
29.83,1011.9,29.954,540.02,147.75
29.947,1012.1,27.184,546.53,137.2
29.922,1012.5,26.047,549.81,133.38
29.365,1012.4,26.09,550.04,133.81
28.999,1012.4,26.043,549.99,133.78
28.256,1012.4,25.951,550.02,133.86
27.099,1012.6,20.56,550.15,111.83
26.137,1013.1,25.839,550.16,134.19
25.152,1013.2,20.639,549.98,113.32
23.764,1013.1,25.33,549.71,133.39
22.787,1012.9,20.147,550,112.33
22.265,1012.6,20.032,549.99,112.15
21.756,1012.3,19.878,550.01,111.75
21.538,1012.1,20.026,550.02,112.05
21.546,1012.1,20.129,549.9,112.48
21.393,1012.1,19.889,549.96,111.75
20.752,1012.4,19.779,550.15,111.59
21.196,1012.3,19.944,550.09,111.75
23.213,1012.4,23.839,549.91,126.67
25.673,1012.5,26.092,549.69,134.76
27.22,1012.4,28.532,543.15,141.18
28.083,1012.2,29.517,540.68,144.96
28.528,1011.9,26.09,549.58,133.78
28.956,1011.7,27.666,545.48,138.25
29.385,1011.5,31.22,536.18,150.16
28.136,1010.8,25.925,549.6,133.78
27.097,1010.7,25.805,549.61,133.77
26.059,1010.8,25.733,549.62,133.78
25.021,1011,25.575,549.57,133.78
24.05,1011.2,25.463,549.65,133.78
23.517,1011.1,25.419,550.4,133.58
23.159,1010.9,23.784,549.93,126.74
22.791,1010.8,20.287,549.87,112.4
22.628,1010.6,20.244,550.07,112.04
22.784,1010.8,20.176,549.91,111.75
23.122,1010.8,20.237,550.03,111.75
23.75,1010.9,20.229,549.88,111.75
24.145,1011.2,20.359,550.2,112.08
25.328,1011.4,26.021,550.21,134.64
26.524,1011.4,25.816,549.92,133.52
27.676,1011.4,28.495,543.12,141.64
28.418,1011.4,30.08,539.84,147.8
28.859,1011.4,30.23,539.13,148.36
29.101,1011.4,29.682,540.9,147.33
28.954,1011.3,30.353,538.56,149.04
28.797,1011.3,30.171,539.35,148.82
28.64,1011.5,30.411,538.35,149.53
28.466,1011.6,26.133,549.52,134.92
27.927,1011.8,26.082,549.52,134.82
27.241,1012,25.98,549.54,134.8
26.555,1012.1,25.895,549.6,134.8
25.869,1012.1,25.897,550.11,134.77
25.258,1012.1,25.869,550.24,134.77
25.007,1012.2,25.84,550.3,134.79
24.61,1012.1,25.913,550.16,135.26
23.976,1012,20.271,549.89,111.97
23.131,1011.8,20.146,549.82,112.31
22.259,1011.6,20.094,550.05,112.35
21.716,1011.5,19.917,549.91,111.75
21.386,1011.5,19.926,549.91,111.75
21.183,1011.8,19.924,550.01,111.77
21.763,1012,20.095,549.96,111.74
23.793,1012.1,22.788,550.02,121.98
25.363,1012,25.655,550.06,133.72
26.485,1012.2,25.817,550.4,133.73
27.2,1012.1,25.864,550.41,133.74
27.673,1012,25.927,550.45,133.74
28.088,1011.7,25.977,550.26,133.75
28.449,1011.3,26.038,550.03,133.75
28.647,1011.1,26.072,550.18,133.76
28.794,1011.2,26.07,550.45,133.76
28.212,1011.4,25.912,550.08,133.76
27.422,1011.5,25.825,549.76,133.74
26.654,1011.7,20.571,550.01,112.1
25.813,1011.8,25.823,550.21,134.63
24.866,1012,25.697,550.3,134.78
23.925,1012.1,25.559,550.36,134.77
22.844,1011.8,25.387,550.39,134.77
21.693,1011.6,20.025,549.98,112.24
21.008,1011.4,20.023,549.94,112.71
20.746,1011.1,19.962,549.96,112.36
20.508,1010.9,19.798,549.94,111.77
20.494,1010.9,19.77,549.86,111.78
20.536,1010.9,19.76,550.01,111.78
20.578,1011.1,19.78,549.92,111.79
20.978,1011.2,19.917,549.89,111.78
22.59,1011.4,20.22,550.06,111.78
24.618,1011.6,20.458,549.97,111.78
26.394,1011.8,23.317,549.86,123.06
27.392,1011.7,26.011,549.64,133.74
28.006,1011.6,26.059,549.64,133.73
28.527,1011.4,26.148,549.66,133.75
28.96,1011.3,26.21,549.69,133.76
29.258,1011.3,26.197,549.74,133.76
29.246,1011.1,26.155,550.06,133.77
28.718,1011.3,25.997,550.05,133.77
27.574,1011.5,25.912,549.82,133.77
26.81,1011.8,25.796,549.71,133.77
26.046,1012.1,25.707,549.63,133.76
25.268,1012.2,25.628,549.55,133.76
24.47,1012.1,23.469,550.04,124.97
23.544,1011.9,20.327,550.04,112.09
22.551,1011.8,20.183,550.08,112.54
21.55,1011.7,19.928,549.91,111.81
20.914,1011.6,19.885,549.93,111.78
20.551,1011.4,19.809,549.95,111.78
20.595,1011.3,19.949,549.84,111.78
20.616,1011.2,19.971,549.93,111.78
20.466,1011.6,19.841,549.88,111.78
20.877,1012,19.977,549.88,111.76
22.876,1012.2,23.912,550.18,126.44
25.317,1012.3,25.931,549.98,134.19
26.586,1012.4,26.184,549.73,134.77
27.616,1012.4,30.593,538.19,148.29
28.207,1012.1,26.248,548.9,134.59
28.65,1011.8,27.473,546.24,137.51
29.194,1011.5,31.252,535.99,150.41
29.226,1010.8,25.84,550.09,132.79
28.877,1010.8,25.981,550.12,133.55
28.242,1010.8,25.904,550.23,133.68
27.444,1010.9,20.622,549.96,112.23
26.239,1011.1,20.763,550.15,113.35
25.342,1011.3,25.913,549.92,134.76
24.221,1011.2,25.721,549.91,134.81
22.809,1011,25.504,550.22,134.8
21.609,1010.7,19.964,549.84,111.52
20.903,1010.2,19.885,550.06,111.58
20.279,1009.8,19.943,550.07,111.78
19.811,1009.4,19.946,550.04,111.86
19.472,1009.4,20.029,549.9,112.77
19.275,1009.3,19.907,549.93,112.78
19.219,1009.2,19.941,549.97,112.78
19.769,1009.3,20.095,550.12,112.78
21.846,1009.3,20.519,550.05,112.78
24.176,1009.3,25.752,549.74,133.57
26.035,1009.2,26.147,549.81,134.68
27.422,1009.1,26.28,549.89,134.78
28.672,1009,26.404,549.78,134.78
29.325,1008.6,28.122,545.01,139.07
29.889,1008.2,29.738,541.55,146.79
30.042,1007.7,29.553,541.95,146.39
29.713,1007.4,29.852,540.76,146.9
29.58,1007.2,26.585,548.6,135.3
29.012,1007.2,20.776,550.14,111.86
28.044,1007.1,20.595,550.12,111.82
26.724,1007.2,20.522,550.06,111.82
25.672,1007.3,20.475,549.95,111.84
25.044,1007.3,20.454,549.96,111.83
24.225,1007.5,20.172,550.05,111.24
23.137,1007.3,20.135,549.79,111.56
22.39,1006.9,20.145,549.82,111.81
22.171,1006.6,20.099,550.2,111.8
21.491,1006.4,19.974,550.05,111.8
20.829,1006.2,19.906,550.13,111.79
20.367,1006.2,19.921,550.01,111.78
20.135,1006.4,19.914,549.88,111.77
20.591,1006.5,19.941,550.05,111.77
22.397,1006.7,20.331,550.04,112.13
25.02,1006.9,26.225,550.01,134.94
26.538,1007,27.723,545.73,139.18
27.453,1007.1,30.028,540.17,147.41
28.358,1007,27.407,547.14,138.48
29.064,1006.7,26.439,550.12,134.79
29.08,1006.4,29.055,542.83,143.42
29.119,1006.2,27.194,547.61,138.22
28.987,1005.8,26.362,550,134.8
26.31,1005.3,20.566,550.14,112.26
25.508,1005.7,25.821,549.55,134.87
24.647,1005.9,20.217,550.03,111.85
23.878,1005.9,20.124,550.1,111.84
23.671,1006,20.423,549.92,112.62
23.653,1006,20.258,550.16,111.77
23.255,1006.2,20.22,549.96,111.77
22.839,1006.2,20.168,549.86,111.76
22.69,1006.1,20.189,549.93,111.77
21.979,1006,20.219,549.79,111.78
21.029,1005.9,20.088,549.91,111.77
19.775,1005.9,20.003,550.03,111.77
19.336,1006.3,19.794,549.91,111.81
19.499,1006.9,19.759,549.92,111.46
20.077,1007,25.218,550,134.77
21.631,1007,25.506,549.81,134.78
22.835,1007,25.525,550.05,134.77
23.074,1006.9,25.545,549.57,134.78
23.227,1006.9,25.504,549.96,134.78
23.039,1007.1,25.501,550.16,134.77
22.756,1007.3,25.47,550.08,134.77
22.316,1007.5,25.309,550.11,134.47
21.512,1007.8,19.991,549.92,111.86
21.102,1008,19.923,550,111.82
20.883,1008.2,19.859,550.06,111.82
20.664,1008.5,24.061,549.89,130.1
20.556,1008.5,24.956,550.03,133.76
20.725,1008,20.177,550.04,113.23
20.939,1008.1,20.186,550.08,113.23
20.711,1008,19.801,549.88,111.59
20.506,1007.6,19.733,549.86,111.28
20.799,1006.8,19.772,550.07,110.8
20.879,1007,19.822,550.01,111.42
21.167,1007.6,19.727,550,110.78
21.233,1007.7,19.746,550.04,110.78
21.187,1007.5,19.727,549.95,110.79
21.881,1007.9,19.797,549.84,110.85
22.4,1008,25.49,549.93,135.01
23.073,1008.2,32.728,530.13,153.94
24.1,1008.2,30.294,538.2,150.43
25.351,1008.3,20.7,549.25,113.01
25.899,1008.4,19.949,550.11,109.89
26.509,1008.1,21.283,550.22,115.29
26.953,1007.7,20.464,550.28,111.83
27.137,1007.6,20.491,550.12,111.83
27.233,1007.5,20.512,550.09,111.83
27.1,1007.5,20.536,550.28,111.83
26.409,1007.7,20.547,550.11,111.81
25.614,1008.1,20.488,549.8,111.81
25.05,1008.5,24.899,550.16,130.55
23.876,1008.5,25.513,550.15,133.94
22.557,1008.3,20.205,550.05,112.08
21.274,1008.1,19.975,549.93,111.64
20.315,1007.6,20.005,549.88,112.02
19.814,1007.2,19.898,550.2,111.64
19.6,1006.7,19.648,550.16,110.79
19.439,1006.3,19.536,550.05,110.79
19.515,1006.2,19.544,550.1,110.78
18.997,1006.3,19.471,549.86,110.78
19.409,1006.3,19.688,550.01,110.77
21.228,1006.5,19.922,550.12,110.57
23.938,1006.7,20.202,550.04,110.86
25.706,1006.8,26.088,550.28,134.56
26.974,1006.8,26.193,549.95,134.16
28.201,1006.7,25.852,549.79,132.75
29.163,1006.6,25.819,550.2,132.75
30.023,1006.6,26.057,550.21,133.54
29.575,1005.9,23.47,549.9,123.11
29.048,1006,20.414,549.91,110.79
28.31,1006.2,20.383,550.13,110.78
26.68,1006.3,20.283,549.86,110.79
25.12,1006.5,20.369,549.84,111.64
23.715,1006.6,20.145,549.89,111.17
22.342,1006.6,20.008,550.04,111.14
21.016,1006.7,19.813,550.13,110.95
20.298,1006.6,19.673,549.95,110.79
19.685,1006.3,21.065,549.92,116.8
19.515,1006.3,25.227,549.59,134.76
19.568,1006.2,22.901,549.71,124.84
19.7,1006.1,19.626,549.84,110.79
19.821,1006.4,19.669,549.99,110.77
20.422,1006.7,19.803,550.07,110.77
22.298,1006.9,22.515,550.32,120.58
25.054,1007.2,26.216,550.46,134.41
27.446,1007.5,23.893,550.25,124.01
28.972,1007.8,20.694,550.01,111.26
29.996,1007.7,20.531,550.21,110.82
30.241,1007.8,20.549,550.01,110.81
30.404,1007.8,20.638,550.2,110.81
30.983,1007.6,20.662,549.81,110.81
31.128,1007.5,20.691,550.05,110.81
31.18,1007.4,20.696,550.07,110.81
30.654,1007.4,20.685,550.24,110.81
29.902,1007.6,20.62,550.39,110.81
28.522,1007.8,20.647,550.27,111.31
27.121,1008.3,26.108,549.96,134.68
25.636,1008.4,24.346,549.63,128.07
24.362,1008.5,25.452,550.14,133.73
22.913,1008.5,20.036,549.95,111.85
21.714,1008.4,19.865,549.88,111.35
21.04,1008.4,19.909,549.98,111.76
20.738,1008.3,20.063,549.89,112.27
20.5,1008.2,19.86,549.98,111.77
20.168,1008.2,19.808,549.92,111.77
20.129,1008.4,19.824,549.86,111.77
20.471,1008.7,19.998,550.1,112.22
22.412,1009.1,20.439,550.15,112.4
25.436,1009.4,26.057,549.87,133.72
27.603,1009.8,20.786,550.16,111.86
28.801,1009.8,26.274,549.55,133.94
29.908,1009.6,26.179,549.57,133.69
30.293,1009.4,28.604,543.22,141.7
31.047,1009.3,29.911,540.5,147.4
31.593,1009.3,30.18,539.77,147.95
31.58,1009.2,26.251,549.64,133.33
30.949,1009.1,26.294,549.63,133.78
29.761,1008.9,26.188,549.64,133.77
28.682,1009.1,25.189,549.65,130.09
28.053,1009.6,24.948,550.38,129.12
27.424,1010.1,25.918,549.84,133.71
26.509,1010.1,24.74,549.66,129.26
25.718,1010.1,25.704,550.33,133.59
24.585,1009.9,20.457,550.12,112.4
23.077,1009.7,20.1,550.03,112.01
22.251,1009.7,19.904,550.22,111.65
21.777,1009.6,19.951,550.14,111.78
21.419,1009.5,19.886,550.1,111.79
21.173,1009.4,19.912,550.08,111.78
20.879,1009.5,19.928,550,111.78
21.168,1009.8,19.976,550.12,111.7
22.875,1010,24.936,549.88,130.72
25.336,1010.2,25.98,550.07,133.76
27.154,1010.3,24.926,550.41,128.84
29.542,1010.3,26.247,549.82,133.77
30.443,1010.2,28.124,544.39,139.03
30.979,1010,29.828,541.16,146.8
31.307,1009.7,29.932,540.36,147.21
31.002,1009.5,26.514,545.56,134.67
30.956,1009.3,26.251,549.92,133.75
29.997,1009.2,26.286,549.96,133.76
29.127,1009.5,26.176,550,133.77
28.699,1010,26.244,550.19,133.76
27.882,1010.6,25.944,550.35,133.77
26.14,1010.9,25.655,550.41,133.76
24.784,1011,25.532,550.48,133.79
23.842,1010.9,25.506,550.2,134.06
22.994,1010.8,20.377,550.1,112.78
22.648,1010.8,20.054,549.98,111.48
22.257,1010.5,19.875,549.93,110.8
21.582,1010.3,19.777,550.15,110.8
20.968,1010.2,19.682,549.96,110.79
20.831,1010.3,19.662,550.04,110.78
21.375,1010.5,19.773,549.9,110.75
23.585,1010.8,24.625,549.95,128.96
26.655,1011.1,26.246,549.68,133.78
28.57,1011.5,26.366,549.66,133.8
30.099,1011.4,28.543,543.87,140.43
31.172,1011.3,28.15,545.16,139.92
31.999,1011.2,31.117,536.54,148.19
32.574,1011,30.047,540.28,147.38
32.422,1011,29.825,540.82,146.5
32.179,1010.9,29.837,541.14,146.77
31.629,1010.8,29.887,540.9,146.98
29.538,1011.2,26.174,550.01,133.78
28.153,1011.6,26.008,550.11,133.79
27.219,1012.2,25.863,549.91,133.8
26.32,1012.4,25.718,549.92,133.54
25.554,1012.4,20.385,550,112.03
25.133,1012.5,20.537,549.9,112.59
24.903,1012.5,20.229,550.19,111.77
24.436,1012.4,20.32,549.97,112.36
24.043,1012.5,20.228,549.86,111.73
23.939,1012.5,20.413,550.03,112.21
24.071,1012.7,20.352,549.92,111.73
23.973,1013.1,20.332,550.1,111.72
24.363,1013.5,20.377,550.08,111.71
25.5,1013.8,20.482,549.97,111.73
26.748,1014.1,25.881,549.89,134.17
27.659,1014.3,27.61,545.69,139.17
28.385,1014.5,30.046,539.46,147.46
28.899,1014.5,26.183,549.88,134.34
29.339,1014.6,26.187,549.44,134.02
29.474,1014.7,30.892,536.69,149.27
29.436,1014.8,30.804,536.83,149.83
29.197,1014.9,26.04,549.6,134.14
28.715,1015,25.102,550.06,130.38
27.828,1015,20.246,550.05,110.82
26.835,1015.1,20.166,550.14,110.81
25.562,1015.5,24.966,550.01,131.18
24.691,1015.8,25.547,550.12,133.79
24.093,1015.9,25.502,550.33,133.67
23.432,1016,20.266,550.07,112.23
22.441,1016.1,20.221,549.93,112.56
21.395,1015.8,22.039,549.91,120.43
20.868,1015.6,19.862,549.96,111.23
20.477,1015.3,25.276,549.82,135.24
20.037,1015.3,21.625,549.89,119.66
19.823,1015.3,19.703,550.05,111.74
19.831,1015.5,19.697,549.85,111.73
20.427,1015.6,19.915,549.88,112.2
22.13,1015.8,20.323,549.99,112.61
24.69,1016.1,25.77,550.19,133.98
26.275,1016.4,20.5,549.69,111.73
27.39,1016.3,20.459,550.1,111.35
28.261,1016.2,20.63,549.99,111.79
28.83,1016.1,23.983,550.05,125.19
29.02,1016,26.121,550.01,133.74
29.17,1015.5,26.109,549.88,133.75
29.166,1015.3,26.131,549.63,133.74
28.884,1015.2,22.722,549.83,120.03
28.369,1015,20.581,550.06,111.8
27.391,1015,20.531,549.94,111.81
26.378,1015.2,22.309,550.15,119.49
24.769,1015.4,22.306,549.75,120.42
23.056,1015.3,25.193,550.01,133.85
21.865,1015.2,20.005,550.11,112.05
21.317,1015,19.931,549.97,111.99
20.842,1014.8,19.798,549.97,111.74
20.39,1014.4,19.775,550.1,111.74
19.995,1014.1,19.682,550.12,111.75
19.542,1013.9,19.652,549.84,111.74
19.116,1013.7,19.628,550.03,111.74
18.681,1013.9,19.609,549.93,111.74
18.767,1014.1,19.712,549.88,111.73
20.45,1014.4,20.085,549.94,111.88
23.122,1014.5,25.519,549.84,133.49
24.728,1014.6,20.345,549.86,111.43
25.787,1014.4,20.5,550.14,111.77
26.97,1014.2,20.661,549.96,112.03
27.807,1014.1,26.038,550.13,133.66
28.365,1014,20.595,549.96,111.18
28.779,1013.8,20.506,550.12,110.76
29.054,1013.7,20.549,549.92,110.76
28.852,1013.7,20.469,549.91,110.76
28.095,1013.7,20.378,549.97,110.76
26.98,1013.9,20.254,550.01,110.76
25.278,1014.2,20.119,550.08,110.76
24.127,1014.3,20.078,550.03,110.76
23.174,1014.3,19.942,550.04,110.75
21.978,1014.4,19.758,549.86,110.81
20.747,1014.2,19.681,550.04,111.3
20.185,1013.9,19.448,549.95,110.19
19.923,1013.8,19.805,549.94,111.73
19.785,1013.6,19.796,550.07,111.73
19.649,1013.4,19.76,549.92,111.73
19.614,1013.5,19.8,550.23,111.73
19.685,1014.1,19.714,550.13,111.74
20.11,1014.4,19.637,549.98,110.77
22.04,1014.6,20.826,550.09,114.39
24.25,1014.9,20.462,549.86,112.06
25.43,1015.1,20.45,549.69,111.74
26.719,1015.1,20.501,550.22,111.54
27.673,1015.1,20.541,550.11,111.49
28.284,1015.2,20.654,550.1,111.75
28.86,1015,20.671,550.17,111.75
28.927,1014.9,20.649,550.09,111.74
28.951,1014.9,20.713,550.11,111.77
28.791,1015,20.69,549.76,111.79
28.13,1015.3,20.607,550.06,111.78
27.102,1015.5,20.465,549.87,111.78
25.94,1015.8,20.249,550.25,111.34
25.034,1016.1,20.285,550.07,111.76
24.482,1016.2,19.397,549.92,107.92
23.894,1016.1,20.124,549.85,111.81
23.45,1016.1,20.248,550.02,111.89
23.196,1015.8,20.269,550,111.97
23.044,1015.7,20.216,550.15,111.74
22.985,1015.6,20.176,549.87,111.74
22.216,1015.6,19.972,550.08,111.74
21.163,1015.5,19.847,549.94,111.73
20.776,1015.7,19.792,549.99,111.76
20.935,1015.8,19.822,550.03,111.75
22.489,1015.9,20.236,550.06,112.03
24.417,1016.1,25.668,549.98,133.66
26.067,1016.4,20.599,549.95,112.12
27.103,1016.4,25.705,549.83,133
27.747,1016.3,20.685,550.19,112.11
28.327,1016.1,25.912,550.49,133.21
28.872,1016,25.883,549.96,132.8
28.976,1015.8,25.85,550.15,132.72
28.951,1015.6,25.824,550,132.72
28.758,1015.7,25.887,549.73,133.1
28.38,1015.7,20.803,549.92,112.55
27.543,1015.9,20.336,549.75,110.84
26.35,1016.2,20.464,549.9,111.85
25.061,1016.5,25.788,549.89,134.53
23.929,1016.5,25.799,549.75,134.86
22.967,1016.5,20.233,549.91,112.18
21.895,1016.3,19.723,549.94,110.67
20.892,1016.1,19.925,550.07,112.29
20.397,1016,19.977,549.73,112.75
20.203,1016.2,20.11,550.08,112.77
20.201,1016.3,19.822,550.02,111.76
19.933,1016.2,19.745,549.92,111.77
19.673,1016.4,19.689,549.95,111.77
20.039,1016.7,19.715,549.93,111.32
21.739,1017,20.135,550.25,111.55
24.324,1017.1,20.262,550.32,111.33
25.751,1017.1,25.843,550.01,134.18
26.532,1017,26.23,549.98,135.34
27.218,1016.8,25.703,549.72,133.05
27.862,1016.6,25.957,549.57,133.76
28.46,1016.3,26.023,549.63,133.77
28.791,1016.1,25.996,549.85,133.76
28.643,1015.9,25.974,550.12,133.77
28.3,1015.8,25.927,549.91,133.77
27.494,1015.9,25.593,549.7,132.84
26.267,1016.1,20.382,549.99,111.86
25.006,1016.1,25.572,550.43,133.97
24.274,1016.2,23.066,550.25,123.4
23.588,1016.3,20.109,549.95,111.44
22.784,1016.1,19.957,550.07,111.3
22.098,1015.9,19.814,550.04,110.81
21.435,1015.8,19.829,549.98,111.32
20.844,1015.7,19.885,549.95,111.98
20.301,1015.5,19.551,550,111.04
20.135,1015.2,19.528,549.85,110.79
20.086,1015.1,19.556,549.86,110.76
20.234,1015.1,18.126,549.77,103.79
20.905,1015,19.779,550.06,110.79
22.763,1015.2,20.143,549.97,111.11
24.7,1015.4,20.5,549.86,112.36
26.035,1015.6,20.276,549.98,110.84
27.775,1015.1,20.692,550.13,112.17
28.42,1014.8,23.266,549.95,122.53
28.873,1014.4,26.128,550,133.81
29.427,1014,26.23,550.07,133.81
29.742,1013.8,26.278,550.01,133.8
29.933,1013.6,26.226,549.95,133.82
29.162,1013.6,26.087,549.9,133.82
27.997,1013.5,22.55,549.69,119.87
26.429,1013.5,24.021,550.08,126.74
25.335,1013.8,25.837,550.22,134.49
24.901,1013.9,25.675,550.41,133.76
24.605,1014.1,20.155,550.1,110.61
24.196,1013.9,19.839,549.98,109.54
23.965,1014,20.158,549.7,111.04
23.686,1013.6,20.227,549.84,111.49
23.024,1013.4,20.165,550.03,111.57
22.405,1013.2,20.058,550.06,111.23
22.35,1013.3,18.44,549.84,103.85
22.351,1013.4,18.423,549.98,103.77
22.987,1013.7,20.206,550.13,111.4
24.303,1013.9,20.335,549.98,111.57
25.744,1014.2,20.449,549.97,111.56
26.895,1014.6,20.558,550.09,111.81
27.719,1014.7,22.628,550.25,120.36
28.248,1014.6,26.039,550.2,133.76
